7240|76,77,101,301|6
7630|53,183,4,6,354|23
5429|6,205,38,81|1
8510|31,20,32|1
5456|53,71|8
8897|58,321|4
8824|6,77,350,38,286,268,146|4
6437|31,20,32|7
2185|4,6|4
1552|8,147,177,12|8
9615|88,6|4
2165|31,20,32|4
1588|42,104,133,43,300,12|8
2562|197,12|8
9912|29,12|1
10782|12|1
11432|182,11,12|4
6915|290,272,35|10
11170|6,24|4
6736|29,12|1
5959|31,275|1
229|36,48,12|1
7000|53,183|20
6900|36,12|8
7424|89,152|1
1645|27,12|7
8827|53,183|4
7081|33,14,6|3
1297|89,129,130|4
9432|164,89,35,295|1
7095|53,71|37
11428|111,58|10
9952|58,243|7
6468|8,147,104,12|1
3274|36,12|10
694|29,12|8
3455|8,143,144,29,12|18
6366|35,100,227|1
8397|6,115|1
160|42,12,43,68|4
10075|29,12|1
10005|29,12|7
2802|8,147|4
156|256,12|10
8389|111,58,112,243|38
2223|30,45,12|1
4444|6,49|4
2581|104,29,12|4
4161|13,14,6,25|4
6867|52,12|1
8761|83,84|1
4325|11,12|1
8805|42,104,43,12|8
9555|35,100,227|1
6216|8,113|10
10262|76,77|3
862|9,8,143,223,144,12|8
10572|202,203,26|4
8527|31,20,32|1
8020|53,85,63|10
6205|6,355|4
861|27,12|7
9622|337|7
8861|13,14,6,25|10
4165|223,45,12|8
4946|65,66,14,6|1
10813|8,10,11,12|1
8745|53,198,63|5
4825|29,12|1
2831|15,16,17,18,6|8
9805|356,61,43,211,12|4
734|20,21|1
9873|160,58|3
11373|70,138|20
4141|53,198,63|1
3556|30,12|1
7349|103,8,124,27,12|1
3528|57,58,59,127,261|4
7818|12|8
7323|6,105,262|8
9434|35,318|1
1305|166,70,138|4
6885|6,205|10
1960|132,12|5
910|8,113,27,12|3
2543|42,217,45,43,12|4
4201|207,77,285,159|0
8383|8,144|4
10161|30,12|1
10147|12|1
4458|13,278,6,14,25|8
7092|98,3,99,35,100|13
4983|12|1
3741|4,5,6|4
8730|48,27,12|1
5292|88,6|8
369|13,119,14,6,25|1
10169|83,84|4
59|42,12,104,133,43|4
589|357,52,12|4
2859|101,77|13
9216|70,138|1
2838|217,47,12|10
10406|36,12|7
9809|217,12|1
8771|70,138|1
8021|30,12|10
8642|134,180,282,84|23
11437|57,58,59,127,261|1
7752|30,12|1
5385|88,6|1
9714|48,27,12|4
3593|12,68|10
11486|6,38,81|1
2769|8,103,113|1
9948|27,12|14
6405|35,208|1
3510|7|1
3156|61,151,96,55,53,316|1
834|43,29,132,12|4
10795|8,194|8
11137|170,35,100,227|8
6964|200,70|4
11058|8,10|4
7502|8,9|20
11237|33,14,6|7
5859|104,12|4
6144|117,6,259|1
5932|53,183|13
4849|48,132,12|4
1750|36,27,12|1
11074|53,85,63|0
10873|20,157|1
1217|30,12|1
10960|8,113|10
8545|326,61|1
4760|350,6|8
8564|27,12|0
6568|30,12|1
495|12,68|4
2156|31,20,32|1
10899|48,30,12|1
4314|223,12|1
1278|7|3
1612|30,12|1
2015|217,12|20
7513|11,12|1
11348|164,35|8
7622|8,113|3
10052|109,70|30
7267|29,12|8
3045|12|1
1373|269,131,12|3
461|113,8,42,43,12,27|1
1286|29,12|3
3360|103,8|4
9232|104,12|10
5475|36,12|3
9849|76,77|4
2464|111,58,319|1
4285|6,8,38,144,37,268|4
4070|8,237|20
5157|122,12|8
373|313,124,289,12|4
5232|58,59,127|8
6311|180,134,84|7
1449|8,296,104,52,12|4
9204|70,138|6
9814|58,243|0
10664|47,12|16
11227|104,48,12|20
5238|6,161|4
4365|53,198,63|1
11178|139,140|1
3906|6,161|1
8444|122,12|8
6522|29,12|10
5949|220,35|7
2576|6,24|1
1365|190,12|0
8629|8,147,125,12|5
5289|64,6|1
7041|29,12|1
10243|48,12|1
10805|139,140|4
6007|47,12|0
3125|53,85,87,63|7
7181|8,144|7
6818|48,132,12|4
72|53,198,63|8
8737|8,9|4
20|104,12|1
7999|358,14,6|4
9734|6,161|8
9678|6,24|4
8608|8,113|6
1539|104,12|13
1634|8,9|8
999|61,74|8
5430|104,12|1
8710|69,70|3
4558|253,254,6,16,17,18|1
8200|104,125,12|1
3408|173,12,68|5
1465|28,6|10
189|8,113|1
4435|12,68|4
10257|31,20,32|8
9227|7|10
4861|11,12|8
3299|269,12|1
7565|76,77,359,159|4
3531|182,145,12|10
4200|206,177,12|1
3124|35|10
7601|53,85,63|4
2688|326,61,43,150|1
4299|132,12|1
2091|125,12,20,67|7
2825|8,39,40,42,43,114|10
7553|12|10
7019|104,269,173,12|6
1050|8,113|8
1675|30,12|7
8723|360,361,58|1
4942|48,12|3
10117|70,138|1
10818|12,68|1
11302|26,349|1
6002|134,282,84|8
11413|53,280|8
8433|104,48,12|3
9235|362,43|1
2966|8,252|0
3666|12|10
1144|52,12|12
5724|31,20,32|7
1972|42,106,36,43,133,12|1
1375|190,12|1
4818|224,223,45,12|8
9655|13,119,14,6,168|7
226|7|3
6966|6,209,70|4
11357|35,208|10
5358|13,119,14,6,120|1
9028|12|1
5520|83,84|5
2855|47,12|7
6769|173,12|14
7665|16,17,18,6,196|1
3559|180,134,84|4
6646|53,54,56|7
2877|76,77|8
10753|30,12|1
11038|6,24|1
3212|42,43|1
1169|29,12|5
1967|30,12|1
9976|77,291,273|10
9223|69,70|4
8691|8,144|4
4460|122,12|1
210|8,317|10
10606|8,9|6
4394|8,194,11,27,12|7
8094|11,27,12|4
877|30,12|4
4719|13,14,6|1
791|70,138|8
5443|8,113|4
5082|124,104,12|10
1157|104,12|4
1499|229,12|22
8112|114,42,43|4
10671|89,6,24,363,364|4
10476|29,12|1
1336|61,331|1
1390|29,12|1
8787|125,12|1
5218|6|1
6904|8,113|6
6661|53,365|21
4555|8,147|1
4260|53,55|1
1996|30,12|8
372|217,366,12|7
7022|30,12|21
9735|42,183,8,43,53,133|7
219|215,12|10
10546|61,23,60,367,63,53,62,26|8
11284|8,167|0
7897|58,59,127|5
7369|76,77|1
9860|368,1|1
11341|118,6|10
10295|369,6,38|3
9050|30,12|5
930|12,68|1
11318|6,35,306,115,1,146|10
769|35,100,227|8
1683|190,234,12|10
7195|53,71|10
7147|6,82,38,81|4
165|6,209,70|4
9171|6,38|1
5937|8,113|1
1722|124,12|4
8774|77,301|4
10592|8,237,190,12|18
1061|29,20,21,12|1
11454|58,321|7
8022|124,12|10
2453|29,12|14
1942|7|1
2997|8,370,29,12|10
11206|128,70|3
10617|207,77,285|4
3648|29,12|1
1551|30,12|4
9670|8,77,153,159|1
10240|77,159|13
9372|13,14,6|4
118|241,108|1
9087|83,84|10
4080|35,100,227|4
10854|89,91|3
11285|31,20,32|1
3895|132,12|4
11460|104,12|4
1194|29,12|1
8217|7|8
8251|137,70|1
4474|47,12|10
1909|68,30,12|1
5410|8,113|13
3834|58,243|1
2394|118,6,20,121|4
4319|116,117,118,6,20|1
6844|122,52,12|10
2263|31,20,32|8
9995|193,26|1
9875|73,371|1
2639|12,30,311,68|16
6229|13,14,6,25|4
1704|104,132,12|8
5619|4,6|1
8191|289,12|13
9738|134,83,282,84|14
2113|77,189|4
5689|29,12|8
10217|53,323,63|7
5423|42,133,43|1
7443|332,35|20
4084|168,14,6,123|4
8615|31,20,32|8
9654|47,12|1
9883|29,12|1
299|269,52,12|4
7884|6,209,70|1
975|31,20,32|1
7494|104,12|10
2496|36,48,122,12|1
7365|132,12|10
9027|58,59,127|10
3322|315,12|1
6263|27,12|1
6570|13,14,6|4
5985|78,77|4
3402|89,343|8
6102|8,199|1
9110|8,10|5
5785|8,296,104,52,12|1
3668|53,236|7
7670|104,30,12|1
2458|53,198,85,63|1
6749|53,4,5,6,372|4
7280|41,35|16
8499|53,85,55,63|5
11047|7|1
95|131,102,12|4
9176|254,6,16,17,18|1
7331|41,35|4
401|29,12|4
1279|154,102,12|8
10932|104,12|1
8879|7|1
7790|8,103,113,20,67|4
3728|12,30,68|7
4838|113,8,67,27,12,20|8
5910|98,3|8
685|182,145,12|1
6403|104,12|1
2403|356,61,313,43,12|1
11368|224,223,12|1
3482|58,59,270,127,261|10
6074|73,371|4
8581|84,126|1
4250|6,38,81|1
6891|111,58,112|1
7114|139,140|1
358|103,8|13
6572|31,20,32|29
10616|35,100,227|1
6347|53,183|6
7499|150,42,61,43,44|4
5789|47,12|8
1487|89,152|10
3024|8,113,342,12|39
9022|283,58|1
735|217,47,12|4
11057|48,30,12|4
10162|52,12|6
3492|31,275|1
6049|103,8|1
8904|30,12|7
6861|8,9|1
2445|29,12|10
3326|190,12|1
8992|89,129|13
2742|27,12|4
7014|70,138|4
6332|101,77|0
2494|53,373|1
4854|104,12|8
10862|31,20,32|10
824|42,104,43,12|8
3051|42,269,43,12|3
7309|6,92|1
8466|12|1
3770|53,198,63|1
1866|42,104,43,12|8
10198|125,12|4
10864|14,6,120|8
3757|111,58,284|5
2194|76,77|8
1815|12,68|17
1104|36,48,12|8
8661|124,12|3
5735|8,10,27,12|4
7241|16,17,18,6,196|4
5312|61,60|1
8646|61,233|1
9367|29,12|22
8793|12|22
4729|190,12|7
7501|77,159|8
1201|269,12|7
1745|269,12|4
789|131,12|1
4628|8,167|1
8123|36,48,12|8
7677|190,12|10
4030|12,68|4
1882|12,68|4
8086|14,6|4
5364|76,77|8
6611|8,199,206,12|6
4972|12|8
11182|58,59,127,261|6
11061|70,58,374,110,225|4
10443|89,375|10
5125|27,12|1
4608|229,12|8
11064|6,24,363|7
8189|8,147|0
3031|154,131,12|7
8883|70,58,225|4
2735|124,52,45,12|10
5222|117,6|5
7626|8,9,6,49|7
6527|8,194,11,27,12|13
8368|29,12|1
5690|188,70|7
3054|47,12|4
1913|7|3
4924|53,163,183,31|4
466|131,12|10
6330|83,84|1
8222|77,273|4
7257|376,58,247,243|10
7339|45,12|3
10362|8,296|10
4304|88,8,153,6|1
2399|29,12|16
2278|8,147|10
4609|128,70|1
6496|47,12|1
6014|53,62,63|1
8272|6,92|8
7300|6,82,38,81|1
32|173,12|4
94|36,12|1
5262|139,140|4
360|12,30,68|8
121|187,52,145,12|1
10496|58,59|1
6154|182,187,145,197,12|4
1031|182,145,12|1
3450|8,9|1
6851|48,12|1
10388|76,77|3
10250|6,255|4
4138|229,45,12|1
5305|13,14,6|1
10881|180,134,126,84|1
9457|6,377|5
4710|125,12|1
10400|6,126,38,84|4
8806|141,20|1
8315|293,6,38,81|1
1381|36,12|0
1641|43,42,29,133,12|4
10420|7|0
2424|61,263,42,44,43|4
8071|70|1
4359|106,42,43,44|1
3802|101,77|20
794|8,142,9,144|8
15|30,12|1
6621|8,147|10
3194|61,60|1
7946|31,20,21,32|10
4622|8,296,147|1
6687|30,12|5
4945|108|1
3340|42,269,43,12|1
2535|53,183|40
9644|29,12|3
3352|110,70|1
7720|8,144|4
10904|89,351|25
1981|223,45,12|20
6474|190,12|0
3636|8,147|7
4343|31,20,32|1
8043|30,12|1
3825|8,113|1
1467|8,113|1
4486|8,147|7
5333|207,77|7
8061|61,310|1
3385|229,12|3
3840|47,12|1
6579|30,12|1
443|31,20,32|1
1115|106,42,43|4
8580|307,20|8
3175|42,148,297,43|1
1990|378,102,12|8
866|42,43,44,12|1
9461|109,110,184,70|30
11380|101,77|3
3442|102,12|5
1582|42,52,43,12|1
6490|200,70|4
3444|102,12|7
9783|341,35|8
5391|29,12|1
2401|241,108|1
10303|77,159|1
11072|101,77|1
7218|53,183,337|4
9296|89,129|7
2767|29,12|1
2083|117,6,259,178|30
8224|53,183|1
4222|33,14,6,49|4
6593|119,14,6,65,66|30
5080|166,70|14
9091|53,183|3
347|154,12|7
3349|52,12|10
4851|12|8
3142|104,12|7
4672|13,14,6|4
8845|146,6|7
1161|103,8,124,27,12|1
9719|70,138|1
11364|8,147|1
10432|52,12|1
2540|182,52,145,12|1
778|8,199|8
9319|20,12,67,30,68|1
5777|104,48,12|10
16|104,52,12|1
10246|100,379,35,169|1
25|229,12|1
1255|61,150,42,106,43,52,12|8
4279|12|5
1589|256,12|1
5038|300,12|3
8729|128,70|10
9045|33,14,6|29
10292|8,144,380|13
11112|16,17,18,6,196|7
11367|146,6,115|8
10548|283,58|3
4615|33,14,6,49|6
8859|8,113|14
898|269,12|0
3982|6,288,38|18
2915|47,12|5
1563|29,12|7
8128|33,14,6|1
429|12,30,68|1
9903|97,16,17,18,6|4
3659|47,12|31
6416|27,12|1
10748|213,6,38|4
5357|8,147,113|1
3018|47,12|7
4982|78,77|4
7886|8,147|6
6043|7|20
882|104,12|8
506|104,12|1
3891|6,35,306,115,1,146|5
7353|134,180,336,126,84|4
4015|213,135,6,35,38|4
8927|6,49,70,8,153,209|1
6210|8,10|20
1818|12,68|1
3967|68,30,311,12|4
11421|53,85,87,63|4
8976|35,208|1
48|61,74|8
439|8,296|10
3255|6,205|1
7511|3,381|3
8966|6,274,49|30
3708|12,68|1
1343|256,12|8
4077|30,12|1
8250|58,59,127|1
10663|6,38,81|1
8178|47,12|1
8941|76,77|29
462|131,102,12|4
4797|29,12|13
10939|77,291|14
3211|362,43,210|3
9221|8,113|1
4671|200,70|3
1873|104,125,12|3
6923|29,12|1
3257|27,12|1
4366|30,12|38
516|77,212|7
2667|4,6|1
7804|134,336,84|10
3536|30,12|1
5584|220,35|1
447|29,12|5
3312|33,14,6|7
3832|146,6|4
11496|111,283,58|10
2696|29,12|10
8351|42,104,43,44,12|8
2953|89,152|1
10887|65,66,171,14,6|5
3852|8,9|14
851|8,147,113|4
3649|283,58|10
2146|256,12|1
3675|382,327,12|7
6373|33,14,6|8
5233|76,77|1
10411|146,350,6|10
4776|52,12|8
1360|47,12|1
3772|311,217,47,12|4
274|52,12|1
10444|383,35,100,227|1
2756|42,148,43,210|1
10524|30,12|1
6648|253,6|5
2136|43,210|4
4318|134,180,336,84,126|8
1853|207,77,285|10
2928|173,12,52,68|1
7187|384,52,12|4
10334|64,6|7
10597|104,158,190,12|1
9355|16,17,18,6,196|1
4639|52,12|1
100|42,12,104,133,43|1
8209|117,6,259|1
4381|30,12|1
8529|6,24|3
6003|200,70|4
1820|6,288,38|10
1792|378,201,47,12|7
7298|45,12|6
2078|251,20|10
1580|11,12|7
8740|35,100,227|1
3882|61,331|1
4028|45,12|28
4480|224,223,12|1
6902|166,138,70|0
10505|27,12|10
9004|8,113|4
7747|47,12|3
5370|213,135,6,35,38|1
1822|8,9|10
1610|89,343|4
3861|6,123|7
11186|84|4
8151|6,24,355,117,38,37,20,116,118|1
4914|52,12|1
1308|52,12|12
6811|30,12|1
2604|8,9|1
3141|53,104,183,12|8
943|29,12|1
4993|61,60|4
8309|8,173,385,144,190,12|4
8936|216,35,386|1
11510|13,14,6|4
10188|103,8,104,12|13
5192|166,200,70|23
5215|103,8|4
5661|13,119,14,6,120|20
3727|6,209,70|1
6221|61,191,6|1
1350|43,42,104,133,12|5
8715|27,12|1
10064|128,70|13
7732|162,108|5
1333|387,12|4
5944|84,126|1
10140|8,252|1
8872|207,77|4
7813|197,12|4
3957|388,389,1|22
1218|52,12|7
7098|109,70,138|1
5833|109,70|7
3979|31,20,32|1
2096|197,12|8
1245|47,12|4
5259|48,27,12|1
3469|8,296,147|1
5540|29,12|1
5768|8,252|5
7898|89,295|1
2289|109,312,58,200,70|1
8681|6,288,38|1
1376|131,102,12|1
3622|47,12|7
4005|8,252|1
7745|58,59,127|1
4904|4,5,6|12
6858|8,199|7
10181|53,151,43,345|7
10870|70,138|1
7774|8,237|1
2422|29,12|13
1197|186,234,12|1
6350|134,180,282,84|29
10993|42,133,43|4
63|12,68|1
1708|256,47,12|1
4547|36,48,12|4
8718|4,6|1
224|76,77|8
303|217,366,12|4
105|215,12|4
1643|145,182,289,12|1
2140|104,12|4
11414|134,83,282,84|3
7132|213,6,268,38,81|10
2438|12,30,68|1
4863|53,345|10
746|45,244,12|7
1130|29,12|5
546|8,51,52,30,12|7
3281|47,12|1
1886|31,245,246|1
325|42,210,43,44|4
8842|12|10
2631|53,85,63|1
4386|30,12|13
8955|29,12|1
7142|14,6,276,4,5,53,165|7
551|315,12|10
7728|8,113|1
963|289,190,12|3
4790|33,14,6|20
5802|6,38,81|7
11249|36,12|16
8337|76,77,301|8
4010|135,35|1
1546|42,52,43,44,12|3
10146|61,74|8
7482|109,184,70|4
1076|131,102,12|7
5279|27,12|1
8553|48,197,12|1
3121|8,142,9,144|10
5621|6,35,135,38,213,80|4
3590|43|7
10790|383,35,95|1
11306|69,70|16
531|8,39,40,104,12|8
11134|70,138|8
7978|104,12|17
632|36,12|20
1179|8,9|10
1673|8,113|8
2312|27,12|1
9074|206,12|10
11239|70,138|0
1497|8,113|8
1831|124,12|9
3082|6,38,81|1
5476|45,47,12|1
3198|8,113|22
5969|53,71|4
8747|28,6|1
6524|132,12|1
1676|53,54,56|1
6137|70,138|7
8198|217,12|8
5181|6,209,70|4
5899|269,131,12|3
8380|77,189|4
1901|29,12|3
9795|155,90,6,20,157|13
4526|47,12|8
1300|47,12|1
6475|88,6|1
6665|8,9|10
10141|6,24|4
7847|30,12|10
5831|36,48,12|5
3605|8|25
7312|89,390,391,129|8
9740|6,38,81|1
5208|29,12|1
8145|134,282,84|8
827|47,12|8
3178|11,12|1
215|124,12|1
1842|188,70|3
3660|114,42,52,43,12|4
4202|124,27,12|8
2026|193,26|1
2047|12,68|4
534|42,124,114,43,12,27|1
10136|8,113|3
6666|77,189|1
2248|8,39,40|6
10942|12|30
8797|53,392|4
4659|36,122,12|1
5552|61,60,20,21|1
2285|101,77,6,205|4
9991|47,12|3
5042|31,20,32|4
11506|103,8|3
8055|13,119,14,6|1
1150|47,12|15
6705|48,12|3
9547|141,20|1
6606|7|1
290|229,12|4
6888|341,35|10
2174|50,107,6,108|4
4806|89,152|1
1347|29,12|8
9425|104,125,12|1
4154|29,12|1
5761|104,12|10
8590|207,77,285|1
10015|77,301|1
2295|68,30,12|1
699|47,12|32
5721|29,12|4
2866|14,6,70,172,209,13|4
11338|58,247,243|4
9371|41,35|5
7451|8,144,12,68|1
10270|77,301|18
334|8,142,9,144|1
7661|29,12|3
3691|30,12|10
7550|76,77|7
1250|12,68|6
428|31,20,32|4
5213|12,68|13
7243|283,58|1
4556|35,100,227|1
342|11,52,27,12|10
1976|173,104,12|4
10022|122,219,12|1
4552|101,77,76,78|7
1473|180,134,336,84,126|1
9625|0,1|4
3920|14,6,25,38,82|7
5810|42,300,43,297,133,12|3
10229|98,3|1
8924|27,12|1
4707|8,147|4
9037|77,189|1
11377|1|14
2554|12|7
7702|42,8,43,44,52,12|4
6563|146,6|1
451|104,29,12|1
10871|48,12|5
10429|7|0
5365|6,38,81|1
883|146,6,255|1
9665|70,138|5
9480|8,147|8
9750|13,14,6,25|6
9557|89,340|1
7210|12,68|6
5428|42,43,44|4
10465|8,167,124,12|13
1261|42,43,44|4
10950|27,12|3
7993|239,346,1|1
5940|48,29,12|1
2637|42,133,43|1
5751|370,142,144,8,311,12|4
1768|8,113|8
8611|12|7
6029|182,145,12|1
3074|207,77,285|4
7236|53,320|7
10604|207,77|20
9999|47,12|3
10575|146,6|20
6345|14,6,120|22
8402|6,49|1
7620|69,70|8
4601|48,12|6
5645|134,126,84|1
5530|109,166,200,70|0
5728|42,148,43|1
7305|8,113|1
8807|174,12|1
7488|8,113|1
3114|53,85,63|8
1839|29,12|14
3254|103,8,104,12|1
2254|60,61,191,6|1
11031|48,12|0
11094|35,100,227|8
1844|12,68|4
1294|8,39,40,9|4
6770|193,26|1
5554|89,130|10
2430|8,143,9,144|1
7320|73,371|8
5783|89,1,346,130|7
9509|190,12|41
4126|8,113|4
2713|106,42,43,133|4
324|8,199|20
3487|58,243|4
1127|229,12|8
4316|12|3
9828|12|8
6722|53,4,5,6,372|8
29|12,68|1
6658|33,14,6|10
2342|12|8
10995|31,393,246|4
826|31,20,32|4
127|124,12|4
458|12,68|4
4023|182,145,12|8
671|256,12|7
7889|155,20|8
4773|14,6,82,65,66,38,89,394|1
8333|77,301|10
8162|89,295|7
1281|27,12|0
10643|31,20,32|1
3959|65,66,14,6,335|30
5549|173,12|1
2409|31,32,20,12|7
742|114,42,269,43,12|4
6547|53,62,61,60,63|1
8495|35,100,227|8
10458|80,35|4
11034|283,58,321|10
2253|42,12,104,133,43|1
972|124,12|6
10354|36,48,12|10
6473|70,138|4
1090|58,59,127|8
6000|70,110,138|7
10065|266,58,59,270,127|4
3169|111,58,231|4
8033|77,395|4
5049|30,27,12|1
3538|61,337|18
3624|29,12|26
8237|70,138|5
7840|48,29,12|3
2630|29,12|29
3835|217,12|0
11083|1,35,306|4
7597|47,12|20
3515|8|5
2762|131,12|1
4963|89,152|4
9301|69,70|7
1209|102,12|7
4758|124,12|4
1397|29,12|4
5214|7|13
573|31,20,32|4
453|30,12|4
1240|35,100,227|4
8767|124,12|18
5482|173,12|8
231|42,104,93,43,133,12|1
8305|8,167|10
322|30,12|4
2984|83,84|4
2490|171,6|8
3230|52,211,12|7
4078|42,12,43,44,68|4
7398|8,217,396,12|8
11045|42,148,43|1
1616|277,43|5
9357|326,61|1
2501|203,202,139,26,349,140|8
6248|36,48,12|13
6689|8,147|1
5016|8,113|4
8304|84,126|7
8203|47,12|7
3928|4,14,6,165|1
4969|70,138|1
879|8,142,9,144|4
5337|8,113|4
2343|68,30,12|1
8851|36,48,12|1
4224|397,20|5
6023|53,151,6,255|10
3348|12,68|8
8439|89,364|4
949|48,12|1
9391|12|7
8905|142,8,144|1
9330|313,174,289,12|1
3185|42,52,43,12|1
10596|76,77|1
9278|8,144,380|7
2809|142,8,144|1
1464|269,12|1
7131|29,12|20
9508|68,104,30,12|5
3915|118,6,205,38,81|1
7939|53,330,56|7
1490|8,113|8
11077|260,58,59|10
5957|173,149,12|1
9100|36,48,12|5
149|12,68|4
10532|232,35|1
3710|12,68|6
2611|131,102,12|3
4812|8,113|8
9012|29,12|1
10032|48,27,12|7
4840|8,113|10
3778|29,12|1
1977|103,8|4
4431|298,111,58|10
5883|35,318|5
10267|61,60|0
159|8,113,52,12|5
4140|27,12|7
3985|134,336,84|1
2567|229,12|20
10440|8,147|1
7182|31,20,21,32|29
10298|27,12|13
1905|42,148,43|1
1192|8,147|1
9559|111,58|3
4997|58,328|3
2857|163,31|4
8742|35,100,227|1
2319|61,60,43,150|10
10401|76,77|1
10134|52,12|4
2981|8,296,104,52,12|10
3452|31,20,32|1
1716|12,68|1
5285|61,23,62,63,53,60,26|4
5113|89,129,130|8
8320|90,6|1
473|8,113|1
3275|89,77,267|8
6878|7|13
9544|12|3
235|8,147|4
3599|89,348|1
7935|6,161|1
9928|104,12|1
5343|29,12|1
2141|124,104,125,12|10
6075|8,147|8
6338|83,84|6
9322|168,65,66,14,6,123|7
10634|6,24|4
6129|29,12|13
11076|35,208,95|1
7642|182,12|8
6829|8,147|3
5145|103,8,118,6,121|10
1477|8,194,11,27,12|8
9647|8,77,153,159|8
10880|3,381|4
8794|53,56|1
6498|53,4,5,6,372|8
3478|48,12|8
8456|106,42,43,12|12
10353|12,68|3
10865|7|1
6562|30,12|10
9332|89,350,6,351|7
6495|31,20,21,32|22
4336|31,20,32|3
5487|11,125,12|1
2226|68,30,12|7
6318|14,6,75|30
3602|89,351|0
456|193,26|10
6584|6,161|4
7944|8,252|14
5774|50,6|10
10068|6,49|1
1087|12,68|8
7179|8,9,153|4
4414|69,70|14
3038|104,45,12|3
6195|16,17,18,6,196|5
8485|29,12|1
5963|207,77|32
2272|43,42,30,133,12|8
760|42,43,297|1
2069|8,317,30,12|4
8416|70,138|8
6326|35,100,227|7
8114|47,12|7
153|30,12|1
1234|8,113,27,12|8
964|31,20,32|30
8560|8,199|10
9115|89,129|1
3236|15,16,17,18,6,196|4
2112|8,144,230|7
661|11,48,47,12|1
1151|182,29,12|1
9756|70,138|1
4751|70,138|0
2595|30,12|1
10486|30,12|10
4065|31,20,32|1
9294|104,12|4
8218|117,6,259|10
6533|8,113|13
11177|28,6|5
2600|31,20,32|8
4357|70,138|1
4143|13,119,14,6|4
6320|103,9,6,121,8,118|10
2935|8,9,6,49|4
3324|30,12|0
1767|6,75|1
7350|8|16
8255|118,6,157,121,20|1
2448|131,102,12|10
11297|104,12|7
4332|12,382|8
9634|134,282,84|4
10711|8,142,9,144|1
1358|111,58|1
9629|53,183,12|12
6754|35,100,227|1
1182|29,12|12
4975|89,129,130|1
2055|53,324,325,198,63|4
3219|134,281,282,84|1
7525|134,83,282,84|42
10113|4,5,6|1
795|68,30,12|1
9633|117,14,6,25,156|8
5719|29,12|5
2623|8,147|1
2811|266,58,59|7
1884|269,104,12|0
1007|53,104,183,12|7
8619|50,6|10
3947|61,6,326,193,26,274|43
9155|139,140|8
8579|8,9,6,49|12
244|103,8,104,12|4
344|8,113|7
150|29,12|1
148|1,305,35,306|4
3537|31,20,32|1
11321|31,20,32|4
6745|8,194|7
7547|166,118,6,70|4
5536|29,12|8
8628|8,113|3
2322|48,12|6
5622|103,8,27,12|1
2163|53,183|28
5703|89,77,398,218|7
9686|8,9,118,6,121|1
9259|70,138|4
5839|111,58,284|1
2886|124,12|1
5909|57,58,59,127|4
4662|229,12|4
7606|30,12|3
4589|278,6,14|1
6|29,12|1
9479|125,12|4
7252|48,29,12|25
11149|128,70|1
10540|6,24|5
5767|12|10
11141|70,138|5
9077|30,12|0
7226|103,8,244,12|8
3566|124,12|1
6535|50,6,121,117,20,116,118|1
1926|48,300,12|4
9472|69,184,70|1
7873|47,12|1
4305|34,35|1
2510|48,12|4
8577|70,138|8
683|197,12|4
552|27,12|1
11068|111,283,58|1
4805|47,12|1
9063|61,331|8
7498|101,77|8
10365|76,77|1
9365|8,77,153,159|1
76|269,12|4
1719|182,145,27,12|1
7264|48,12|1
2670|337|1
1139|77,31,246,399,400|1
5135|180,134,84|12
8726|53,4,14,6,165|8
7051|77,401|1
1933|122,12|4
2867|84,126|1
5414|31,20,32|1
6088|70,138|10
8384|283,58|44
6423|58,247|8
3495|53,56|1
8673|134,281,282,84|4
10209|8,144|7
5406|402,61,60|1
11301|30,12|4
5382|13,14,6,25|4
9120|89,130,6,92|4
1511|8,147|1
1689|61,30,43,150,12|10
3592|403,58|1
6212|300,12|1
9499|48,12|0
9460|76,77|1
4042|15,16,17,18,146,350,6|5
592|173,186,234,12|1
4872|8,9|15
9387|83,84|4
3551|53,62,63|1
5320|31,195|4
11304|8,113|1
9196|8,153|0
11185|12|22
5375|166,70|3
7608|137,184,70|1
6228|103,8,113|7
3276|53,56|1
11008|48,12|1
7653|88,6|1
4207|326,61|3
8331|128,70|10
7593|109,6,209,70|10
5840|42,43,44|7
2962|30,12|1
8050|104,12|1
9136|88,6|7
3578|53,183,20,21|29
388|42,148,43|4
1415|29,12|34
4633|8,147|3
6465|89,152|8
2682|6,288,38|1
7090|68,30,12|1
11172|8,9|7
771|29,12|10
5457|33,14,6|8
10499|103,8,118,6,121|4
9792|29,12|1
1516|42,150,61,210,43,44|4
6252|300,12|1
6171|53,85,63|5
7664|146,6|4
6286|101,77,76|10
9536|58,243|7
7938|104,12|4
6266|356,61,43,210|8
6504|128,70|20
3767|58,59,127|1
6276|7|10
10716|47,12|3
11458|42,43,297|3
5907|30,12|1
9868|98,3|1
1428|14,6,65,66,38,75,81|1
11478|200,70|1
9324|131,12|4
2812|45,47,12|7
3481|8,147|7
6622|89,152|1
9737|326,61|8
10470|8,9|3
4853|8,10,11,12|1
7573|8,113|8
8754|14,6,377,25|1
9113|110,70|6
2085|8,147|1
9936|29,12|16
2092|8,199,244,12|1
7536|8,113|10
5434|76,77,189|4
2124|8|4
7950|103,8,27,12|3
7445|31,20,32|1
3308|52,12|1
3603|6,209,70|3
1438|53,85,63|7
4174|12,68|1
174|36,12|1
639|174,300,12|1
9512|53,373,404|3
10452|48,27,12|1
916|29,12|1
